"Department name","Course number","Section","Course","Professor","Status","Created On","Updated On","Ean","Author","Title","Edition","Edition flag","New copy required","Publisher","Copyright year","Binding","Required","Bookstore staff notes","Student notes","Confirmed","Shelf limit","Max Enrollment","Current Enrollment",
"SPC","3230","83458","History of Rhetorical Theory","STAFF","OK","2018-05-29 09:27:20","2018-05-29 09:27:20","9780140445107","ARISTOTLE","ART OF RHETORIC","91","","","PENG RAND","1991","PB","required","","","No","4","25","0",
"SPC","3230","83458","History of Rhetorical Theory","STAFF","OK","2018-05-29 09:27:20","2018-05-29 09:27:20","9780140449044","PLATO","GORGIAS","REV 04","","","PENG RAND","2004","PB","required","","","No","4","25","0",
"SPC","3230","83458","History of Rhetorical Theory","STAFF","OK","2018-05-29 09:27:20","2018-05-29 09:27:20","9780140449747","PLATO","PHAEDRUS","05","","","PENG RAND","2005","PB","required","","","No","4","25","0",
"SPC","3331","82639","000","STAFF","OK","2018-05-29 09:22:56","2018-05-29 09:22:56","9780199990252","MOORE","NONVERBAL COMMUNICATION:STUDIES+APPL.","6TH 14","","","OXF","2014","PB","required","","","No","4","25","0",
"SPC","3370","81746","INTRAPERSONAL COMMUNICATION","STAFF","OK","2018-05-29 09:18:56","2018-05-29 09:18:56","9780226468013","LAKOFF","METAPHORS WE LIVE BY","80","","","UCP","1980","PB","required","","","No","4","35","0",
"SPC","3370","81746","INTRAPERSONAL COMMUNICATION","STAFF","OK","2018-05-29 09:18:56","2018-05-29 09:18:56","9781401945435","GROUT","E-CUBED","","","","HAY HOUSE","0","","required","","","No","4","35","0",
"SPC","3370","81746","INTRAPERSONAL COMMUNICATION","STAFF","OK","2018-05-29 09:18:56","2018-05-29 09:18:56","9781401952471","LIPTON","BIOLOGY OF BELIEF (10TH ANNIV.ED.)","15","","","HAY HOUSE","2015","PB","required","","","No","4","35","0",
"SPC","3517","82215","000","STAFF","OK","2018-05-29 09:21:36","2018-05-29 09:21:36","9780804189934","HEINRICHS","THANK YOU FOR ARGUING-REVISED+UPDATED","3RD 17","","","PENG RAND","2017","PB","required","","","No","4","25","0",
"SPC","3721","81648","000","STAFF","OK","2018-05-29 09:18:47","2018-05-29 09:18:47","9780078036774","MARTIN","INTERCULTURAL COMMUNICATION IN CONTEXTS","6TH 13","OE","","MCG","2013","PB","required","","","No","5","35","0",
"SPC","3721","81648","000","STAFF","OK","2018-05-29 09:18:47","2018-05-29 09:18:47","9780199737215","GONZALEZ","OUR VOICES:ESSAYS IN CULTURE,...","5TH 12","OE","","OXF","2012","PB","required","","","No","5","35","0",
"SPC","3721","81650","000","STAFF","OK","2018-05-29 09:18:49","2018-05-29 09:18:49","9780078036774","MARTIN","INTERCULTURAL COMMUNICATION IN CONTEXTS","6TH 13","OE","","MCG","2013","PB","required","","","No","5","35","0",
"SPC","3721","83440","000","STAFF","OK","2018-05-29 09:27:16","2018-05-29 09:27:16","9780078036774","MARTIN","INTERCULTURAL COMMUNICATION IN CONTEXTS","6TH 13","OE","","MCG","2013","PB","required","","","No","5","32","0",
"SPC","4931","82790","ST","STAFF","OK","2018-05-29 09:23:34","2018-05-29 09:23:34","","","","","","","","","","","","","No","","35","0",
"SPC","4931","83455","ST","STAFF","OK","2018-05-29 09:27:18","2018-05-29 09:27:18","9781506315638","BRUMMETT","RHETORIC IN POPULAR CULTURE","5TH 18","","","SAGE","2018","PB","required","","","No","4","35","0",
"SPC","4932","81656","000","STAFF","OK","2018-04-12 10:40:36","2018-04-12 10:40:36","9780816626977","MATTELART","INVENTION OF COMMUNICATION","96","","","UCP","1996","PB","required","","","No","4","25","0",
"SPC","4932","81656","000","STAFF","OK","2018-04-12 10:40:36","2018-04-12 10:40:36","9780942299113","BATAILLE","ACCURSED SHARE,V.I","88","","","TRILITERAL","1988","PB","required","","","No","4","25","0",
"SPC","4932","83456","000","STAFF","OK","2018-05-29 09:27:19","2018-05-29 09:27:19","9781452299334","SORRELLS","GLOBALIZING INTERCULTURAL COMMUNICATION","16","","","SAGE","2016","PB","required","","","No","4","25","0",
"SPN","1120C","80253","BEGINNING SPANISH I","STAFF","OK","2018-04-12 10:31:39","2018-04-12 10:31:39","9780134146836","COWELL","ANDA! CURSO ELEMENTAL (LOOSELEAF)","3RD 17","","","PEARSON","2017","PB","component of package","","","No","0","25","0",
"SPN","1120C","80253","BEGINNING SPANISH I","STAFF","OK","2018-04-12 10:31:39","2018-04-12 10:31:39","9780134244853","COWELL","ANDA! CURSO ELEM.-MYSPANISHLAB(2 SEM)","3RD 17","","","PEARSON","2017","AC","component of package","","","No","0","25","0",
"SPN","1120C","80253","BEGINNING SPANISH I","STAFF","OK","2018-04-12 10:31:39","2018-04-12 10:31:39","9780134293370","COWELL","ANDA! CURSO ELEMENTAL(LL)-W/MYSPANISH.","3RD 17","","","PEARSON","2017","PB","required","","","No","2","25","0",
"SPN","1120C","80254","BEGINNING SPANISH I","STAFF","OK","2018-04-12 10:31:39","2018-04-12 10:31:39","9780134146836","COWELL","ANDA! CURSO ELEMENTAL (LOOSELEAF)","3RD 17","","","PEARSON","2017","PB","component of package","","","No","0","25","0",
"SPN","1120C","80254","BEGINNING SPANISH I","STAFF","OK","2018-04-12 10:31:39","2018-04-12 10:31:39","9780134244853","COWELL","ANDA! CURSO ELEM.-MYSPANISHLAB(2 SEM)","3RD 17","","","PEARSON","2017","AC","component of package","","","No","0","25","0",
"SPN","1120C","80254","BEGINNING SPANISH I","STAFF","OK","2018-04-12 10:31:39","2018-04-12 10:31:39","9780134293370","COWELL","ANDA! CURSO ELEMENTAL(LL)-W/MYSPANISH.","3RD 17","","","PEARSON","2017","PB","required","","","No","2","25","0",
"SPN","1120C","80255","000","25 BDA","OK","2018-07-23 10:46:13","2018-07-23 10:46:13","9780134146775","COWELL","ANDA! CURSO ELEMENTAL","3RD 17","","","PEARSON","2017","","required","","","No","5","25","0",
"SPN","1120C","80256","BEGINNING SPANISH 1","STAFF","OK","2018-05-29 09:10:03","2018-05-29 09:10:03","9780134884561","COWELL","ANDA CURSO ELEMENTAL","3RD","","","Pearson","0","","required","","","No","4","25","0",
"SPN","1120C","80257","BEGINNING SPANISH 1","STAFF","OK","2018-04-12 10:31:40","2018-04-12 10:31:40","9780134146836","COWELL","ANDA! CURSO ELEMENTAL (LOOSELEAF)","3RD 17","","","PEARSON","2017","PB","component of package","","","No","0","22","0",
"SPN","1120C","80257","BEGINNING SPANISH 1","STAFF","OK","2018-04-12 10:31:40","2018-04-12 10:31:40","9780134244853","COWELL","ANDA! CURSO ELEM.-MYSPANISHLAB(2 SEM)","3RD 17","","","PEARSON","2017","AC","component of package","","","No","0","22","0",
"SPN","1120C","80257","BEGINNING SPANISH 1","STAFF","OK","2018-04-12 10:31:40","2018-04-12 10:31:40","9780134293370","COWELL","ANDA! CURSO ELEMENTAL(LL)-W/MYSPANISH.","3RD 17","","","PEARSON","2017","PB","required","","","No","2","22","0",
"SPN","1120C","80258","BEGINNING SPANISH 1","STAFF","OK","2018-04-12 10:31:41","2018-04-12 10:31:41","9780134146836","COWELL","ANDA! CURSO ELEMENTAL (LOOSELEAF)","3RD 17","","","PEARSON","2017","PB","required","","","No","2","25","0",
"SPN","1120C","80280","BEGINNING SPANISH 1","STAFF","OK","2018-04-12 10:31:42","2018-04-12 10:31:42","9780134146836","COWELL","ANDA! CURSO ELEMENTAL (LOOSELEAF)","3RD 17","","","PEARSON","2017","PB","required","","","No","2","25","0",
"SPN","1121C","80252","BEGINNING SPANISH II","STAFF","OK","2018-04-12 10:31:36","2018-04-12 10:31:36","9780134146836","COWELL","ANDA! CURSO ELEMENTAL (LOOSELEAF)","3RD 17","","","PEARSON","2017","PB","required","","","No","0","25","0",
"SPN","2220C","80183","INTERMEDIATE SPA I","STAFF","OK","2018-04-12 10:31:31","2018-04-12 10:31:31","9780134146874","LELOUP","ANDA! CURSO INTERMEDIO","3RD 17","","","PEARSON","2017","PB","component of package","","","No","0","25","0",
"SPN","2220C","80183","INTERMEDIATE SPA I","STAFF","OK","2018-04-12 10:31:31","2018-04-12 10:31:31","9780134244976","LELOUP","ANDA! CURSO INTERM.-MYSPANISHLAB(2 SEM)","3RD 17","","","PEARSON","2017","AC","component of package","","","No","0","25","0",
"SPN","2220C","80183","INTERMEDIATE SPA I","STAFF","OK","2018-04-12 10:31:31","2018-04-12 10:31:31","9780134293356","LELOUP","ANDA! CURSO INTERMEDIO-W/MYSPANISHLAB PACKAGE","3RD 17","","","PEARSON","2017","PB","required","","","No","3","25","0",
"SPN","2221C","82420","INTERMEDIATE SPA II","STAFF","OK","2018-05-29 09:21:57","2018-05-29 09:21:57","9780425228609","OXFORD","OXFORD NEW SPANISH DICTIONARY","3RD 09","","","PENG RAND","2009","PB","component of package","","","No","0","25","0",
"SPN","2221C","82420","INTERMEDIATE SPA II","STAFF","OK","2018-05-29 09:21:57","2018-05-29 09:21:57","9780134041155","DELAFUENTE","GENTE   -MYSPANISHLAB ACCESS","3RD 16","","","PEARSON","2016","AC","component of package","","","No","0","25","0",
"SPN","2221C","82420","INTERMEDIATE SPA II","STAFF","OK","2018-05-29 09:21:57","2018-05-29 09:21:57","9780134382753","DE LA FUENTE","GENTE W/AC &amp; DICTIONARY PACKAGE","3RD","","","PEARSON","2016","","required","","","No","4","25","0",
"SPN","2221C","82420","INTERMEDIATE SPA II","STAFF","OK","2018-05-29 09:21:57","2018-05-29 09:21:57","9780134040264","DELAFUENTE","GENTE   -2015 RELEASE-TEXT","3RD 16","","","PEARSON","2016","PB","component of package","","","No","0","25","0",
"SPN","3300","80181","COMPOSITION","STAFF","OK","2018-05-29 09:09:27","2018-05-29 09:09:27","9780205646982","FEBLES","POR ESCRITO:DE LA PALABRA...","2ND 10","","","PEARSON","2010","PB","required","","","No","4","25","0",
"SSE","4343","81931","000","STAFF","OK","2018-05-29 09:20:30","2018-05-29 09:20:30","","","","","","","","","","","","","No","","40","0",
"SSE","4940","81932","INTERNSHIP IN SOC. SCIENCE ED","STAFF","OK","2018-04-12 10:35:14","2018-04-12 10:35:14","9781416618607","TOMLINSON","DIFFERENTIATED CLASSROOM","2ND 14","","","ASCD","2014","PB","required","","","No","1","5","0",
"SSE","4941","81933","INTEGR FIELD EXPER:SOC SCIENCE","STAFF","OK","2018-04-12 10:35:15","2018-04-12 10:35:15","9781118901854","LEMOV","TEACH LIKE A CHAMPION 2.0-W/DVD","15","","","WILEY","2015","PB","required","","","No","4","20","0",
"STA","2023","81048","000","STAFF","OK","2018-04-12 10:39:35","2018-04-12 10:39:35","9780077720582","BLUMAN","ELEMENTARY STAT.,BRIEF","7TH 15","OE","","MCG","2015","PB","required","","","No","11","54","0",
"STA","2023","81049","000","STAFF","OK","2018-04-12 10:39:36","2018-04-12 10:39:36","9780077720582","BLUMAN","ELEMENTARY STAT.,BRIEF","7TH 15","OE","","MCG","2015","PB","required","","","No","3","54","0",
"STA","2023","81066","000","STAFF","OK","2018-05-29 09:16:28","2018-05-29 09:16:28","9781259401237","BLUMAN","ELEMENTARY STAT.,BRIEF-ALEKS ACCESS","7TH 15","","","MCG","2015","AC","required","","","No","8","54","0",
"STA","2023","81074","000","STAFF","OK","2018-05-29 09:16:31","2018-05-29 09:16:31","9781259401237","BLUMAN","ELEMENTARY STAT.,BRIEF-ALEKS ACCESS","7TH 15","","","MCG","2015","AC","required","","","No","8","54","0",
"STA","2023","81075","000","STAFF","OK","2018-05-29 09:16:32","2018-05-29 09:16:32","9781259401237","BLUMAN","ELEMENTARY STAT.,BRIEF-ALEKS ACCESS","7TH 15","","","MCG","2015","AC","required","","","No","8","54","0",
"STA","2023","81092","000","STAFF","OK","2018-04-12 10:32:50","2018-04-12 10:32:50","9781260387001","BLUMAN","ELEMENTARY STAT.,BRIEF-CONNECT ACCESS","8TH 19","","","MCG","2019","AC","required","","","No","10","54","0",
"STA","2023","81093","000","STAFF","OK","2018-05-29 09:16:46","2018-05-29 09:16:46","9780077720582","BLUMAN","ELEMENTARY STAT.,BRIEF","7TH 15","OE","","MCG","2015","PB","required","","","No","8","54","0",
"STA","2023","81111","000","STAFF","OK","2018-05-29 09:16:59","2018-05-29 09:16:59","9781259401237","BLUMAN","ELEMENTARY STAT.,BRIEF-ALEKS ACCESS","7TH 15","","","MCG","2015","AC","required","","","No","8","54","0",
"STA","2023","81112","000","STAFF","OK","2018-04-12 10:32:54","2018-04-12 10:32:54","9781260387001","BLUMAN","ELEMENTARY STAT.,BRIEF-CONNECT ACCESS","8TH 19","","","MCG","2019","AC","required","","","No","10","54","0",
"STA","2023","81113","000","STAFF","OK","2018-05-29 09:17:00","2018-05-29 09:17:00","9781260387001","BLUMAN","ELEMENTARY STAT.,BRIEF-CONNECT ACCESS","8TH 19","","","MCG","2019","AC","required","","","No","8","54","0",
"STA","2023","81117","000","STAFF","OK","2018-04-12 10:32:55","2018-04-12 10:32:55","9781259401237","BLUMAN","ELEMENTARY STAT.,BRIEF-ALEKS ACCESS","7TH 15","","","MCG","2015","AC","required","","","No","4","54","0",
"STA","2023","81130","000","STAFF","OK","2018-05-29 09:17:11","2018-05-29 09:17:11","9781260387001","BLUMAN","ELEMENTARY STAT.,BRIEF-CONNECT ACCESS","8TH 19","","","MCG","2019","AC","required","","","No","8","54","0",
"STA","2023","81131","000","STAFF","OK","2018-05-29 09:17:12","2018-05-29 09:17:12","9781259401237","BLUMAN","ELEMENTARY STAT.,BRIEF-ALEKS ACCESS","7TH 15","","","MCG","2015","AC","required","","","No","8","54","0",
"STA","2023","81133","000","STAFF","OK","2018-05-29 09:17:14","2018-05-29 09:17:14","9781260387001","BLUMAN","ELEMENTARY STAT.,BRIEF-CONNECT ACCESS","8TH 19","","","MCG","2019","AC","required","","","No","8","54","0",
"STA","2023","81164","000","STAFF","OK","2018-05-29 09:17:41","2018-05-29 09:17:41","9781260387001","BLUMAN","ELEMENTARY STAT.,BRIEF-CONNECT ACCESS","8TH 19","","","MCG","2019","AC","required","","","No","8","50","0",
"STA","2023","81165","000","STAFF","OK","2018-04-12 10:32:57","2018-04-12 10:32:57","9781259401237","BLUMAN","ELEMENTARY STAT.,BRIEF-ALEKS ACCESS","7TH 15","","","MCG","2015","AC","required","","","No","4","54","0",
"STA","2023","81168","000","STAFF","OK","2018-05-29 09:17:42","2018-05-29 09:17:42","9781260387001","BLUMAN","ELEMENTARY STAT.,BRIEF-CONNECT ACCESS","8TH 19","","","MCG","2019","AC","required","","","No","8","54","0",
"STA","2023","81171","000","STAFF","OK","2018-05-29 09:17:43","2018-05-29 09:17:43","9780077720582","BLUMAN","ELEMENTARY STAT.,BRIEF","7TH 15","OE","","MCG","2015","PB","required","","","No","8","54","0",
"STA","2023","81174","000","STAFF","OK","2018-05-29 09:17:44","2018-05-29 09:17:44","9780077720582","BLUMAN","ELEMENTARY STAT.,BRIEF","7TH 15","OE","","MCG","2015","PB","required","","","No","8","50","0",
"STA","2023","81176","000","STAFF","OK","2018-04-12 10:39:45","2018-04-12 10:39:45","9780077720582","BLUMAN","ELEMENTARY STAT.,BRIEF","7TH 15","OE","","MCG","2015","PB","required","","","No","3","54","0",
"STA","2023","82499","000","STAFF","OK","2018-05-29 09:22:15","2018-05-29 09:22:15","9781260387001","BLUMAN","ELEMENTARY STAT.,BRIEF-CONNECT ACCESS","8TH 19","","","MCG","2019","AC","required","","","No","8","54","0",
"STA","2023","82500","000","STAFF","OK","2018-05-29 09:22:16","2018-05-29 09:22:16","9780077720582","BLUMAN","ELEMENTARY STAT.,BRIEF","7TH 15","OE","","MCG","2015","PB","required","","","No","8","50","0",
"STA","2023","82501","000","STAFF","OK","2018-04-12 10:35:40","2018-04-12 10:35:40","9781259401237","BLUMAN","ELEMENTARY STAT.,BRIEF-ALEKS ACCESS","7TH 15","","","MCG","2015","AC","required","","","No","11","54","0",
"STA","2023","83238","000","STAFF","OK","2018-05-29 09:25:35","2018-05-29 09:25:35","9781260387001","BLUMAN","ELEMENTARY STAT.,BRIEF-CONNECT ACCESS","8TH 19","","","MCG","2019","AC","required","","","No","8","54","0",
"STA","2122","81134","000","STAFF","OK","2018-05-29 09:17:15","2018-05-29 09:17:15","9781319067373","NOLAN","STATISTICS FOR BEHAV..-LAUNCHPAD ACCESS","4TH 17","","","MAC HIGHER","2017","AC","required","","","No","5","34","0",
"STA","2122","81178","000","STAFF","OK","2018-04-12 10:32:58","2018-04-12 10:32:58","","","","","","","","","","","","","No","","35","0",
"STA","2122","81180","000","STAFF","OK","2018-05-29 09:17:45","2018-05-29 09:17:45","9781319067373","NOLAN","STATISTICS FOR BEHAV..-LAUNCHPAD ACCESS","4TH 17","","","MAC HIGHER","2017","AC","required","","","No","5","34","0",
"STA","4502","83227","NONPARAMETRIC INFERENCE","STAFF","OK","2018-04-12 10:42:00","2018-04-12 10:42:00","9780471190455","HOLLANDER","NONPARAMETRIC STATISTICAL METHODS","2ND 99","OE","","WILEY","1999","","required","","1","No","4","35","0",
"STA","5355","83231","APPL MATHEMATICS STATISTICS","STAFF","OK","2018-05-29 09:25:33","2018-05-29 09:25:33","9780495110811","WACKERLY","MATH.STATISTICS W/APPL.","7TH 08","","","CENGAGE L","2008","PB","optional","","","No","2","15","0",
"SYA","3010","80061","SOCIOLOGICAL THEORY","STAFF","OK","2018-04-12 10:37:01","2018-04-12 10:37:01","9781118471920","DILLON","INTRO.TO SOCIOLOGICAL THEORY","2ND 14","","","WILEY","2014","PB","required","","1","No","2","35","0",
"SYA","3310","80063","QUALITATIVE RESEARCH METHODS","STAFF","OK","2018-04-12 10:37:01","2018-04-12 10:37:01","9780199349623","WARREN","DISCOVERING QUALITATIVE METHODS","3RD 15","","","OXF","2015","PB","required","","","No","3","30","0",
"SYA","3310","80063","QUALITATIVE RESEARCH METHODS","STAFF","OK","2018-04-12 10:37:01","2018-04-12 10:37:01","9781506386706","CRESWELL","RESEARCH DESIGN","5TH 18","","","SAGE","2018","PB","required","","","No","3","30","0",
"SYG","2000","80037","INTRO TO SOCIOLOGY","STAFF","OK","2018-04-12 10:36:55","2018-04-12 10:36:55","9780393615821","CONLEY","YOU MAY ASK YOURSELF,CORE ED.-TEXT","5TH 17","NE","","NORTON","2017","PB","required","","","No","5","50","0",
"SYG","2000","80037","INTRO TO SOCIOLOGY","STAFF","OK","2018-04-12 10:36:55","2018-04-12 10:36:55","9781442266261","CALLERO","MYTH OF INDIVIDUALISM","3RD 18","","","RLPG","2018","PB","required","","","No","4","50","0",
"SYG","2000","80038","INTRO TO SOCIOLOGY","STAFF","OK","2018-04-12 10:36:57","2018-04-12 10:36:57","9781305503090","KENDALL","SOCIOLOGY IN OUR TIMES","11TH 17","","","CENGAGE L","2017","","required","","","No","10","50","0",
"SYG","2000","80042","INTRO TO SOCIOLOGY","STAFF","OK","2018-04-12 10:36:59","2018-04-12 10:36:59","9780393615821","CONLEY","YOU MAY ASK YOURSELF,CORE ED.-TEXT","5TH 17","NE","","NORTON","2017","PB","required","","","No","5","50","0",
"SYG","2000","80042","INTRO TO SOCIOLOGY","STAFF","OK","2018-04-12 10:36:59","2018-04-12 10:36:59","9781442266261","CALLERO","MYTH OF INDIVIDUALISM","3RD 18","","","RLPG","2018","PB","required","","","No","4","50","0",
"SYG","2000","80044","INTRO TO SOCIOLOGY","STAFF","OK","2018-04-12 10:37:00","2018-04-12 10:37:00","9780134740041","HENSLIN","SOCIOLOGY:DOWN-TO-EARTH...-REVEL ACCESS","14TH 19","","","PEARSON","2019","AC","required","","","No","30","150","0",
"SYG","2000","82762","INTRO TO SOCIOLOGY","STAFF","OK","2018-04-12 10:41:38","2018-04-12 10:41:38","9781305503090","KENDALL","SOCIOLOGY IN OUR TIMES","11TH 17","","","CENGAGE L","2017","","required","","","No","3","50","0",
"SYG","2442","80059","000","STAFF","OK","2018-08-17 12:30:59","2018-08-17 12:30:59","9780078022524","COAKLEY","SPORTS IN SOCIETY","11TH 15","OE","","MCG","2015","PB","required","","","No","8","50","0",
"SYG","3930","82761","000","STAFF","OK","2018-04-12 10:41:36","2018-04-12 10:41:36","9780812993547","COATES","BETWEEN THE WORLD+ME","15","","","PENG RAND","2015","","required","","","No","2","35","0",
"SYG","3930","82761","000","STAFF","OK","2018-04-12 10:41:36","2018-04-12 10:41:36","9781595589057","BUTLER","CHOKEHOLD","","","","NPT","2017","","required","","","No","5","35","0",
"SYG","3930","82761","000","STAFF","OK","2018-04-12 10:41:36","2018-04-12 10:41:36","9780807088982","RITCHIE","INVISIBLE NO MORE","","","","BEAPR","2017","","required","","","No","4","35","0",
"SYO","3530","80065","SOCIAL STRATIFICATION","STAFF","OK","2018-04-12 10:37:03","2018-04-12 10:37:03","9780691156231","KHAN","PRIVILEGE","11","","","INGRAM PUB","2011","PB","required","","","No","3","35","0",
"SYO","3530","80065","SOCIAL STRATIFICATION","STAFF","OK","2018-04-12 10:37:03","2018-04-12 10:37:03","9780520271425","LAREAU","UNEQUAL CHILDHOODS","2ND 11","","","INGRAM PUB","2011","PB","required","","","No","3","35","0",
"SYO","3530","80065","SOCIAL STRATIFICATION","STAFF","OK","2018-04-12 10:37:03","2018-04-12 10:37:03","9780553447453","DESMOND","EVICTED","16","","","PENG RAND","2016","PB","required","","","No","3","35","0",
